pred_id,sub_name,obj_name,predicate,label,sentence
73325722,Epithelial Cells,Antigen-Presenting Cells,INTERACTS_WITH,1,The virus realizes its effects through induction of heat-shock proteins (HSPs) as well as by the viral IE-axis-mediated conversion of organ 【epithelial cells】 into virgin de novo professional 【antigen-presenting cells】 (APCs).
203098387,Fibroblasts,Adipocytes,NEG_INTERACTS_WITH,0,"Results: TAO-OFs, but not control 【fibroblasts】 (CON-OFs), were readily differentiated into 【adipocytes】 with the commercial medium."
95886139,Erythroblasts,Erythrocytes,INTERACTS_WITH,1,These transformed 【erythroblasts】 retain both their capacity to differentiate into 【erythrocytes】 and their requirement for complex growth media.
194420094,Human Induced Pluripotent Stem Cells,"Myocytes, Cardiac",INTERACTS_WITH,1,The optimal concentration of IWP4 was 10.0 MUmol/L (    P    <0.05) and the best effective period was the 3rd day (    P    <0.05) in inducing 【hiPSCs】 to differentiate into 【cardiomyocytes】.
103203200,Oocytes,sperm cell,INTERACTS_WITH,0,"【Oocytes】 were incubated with 【spermatozoa】 in microdrops for 6 h, transferred to fresh medium and cultured for 48 h."
115756685,Embryonic Stem Cell,Stem cells,INTERACTS_WITH,1,【Embryonic stem (ES) cells】 have a potential to differentiate into various 【progenitor cells】.
80464266,"Tumor cells, malignant",Normal cell,NEG_INTERACTS_WITH,0,"Strains of Newcastle disease virus with intracerebral pathogenicity indexes significantly above 1.0 have been found to selectively kill many types of 【cancer cells】 while not affecting 【normal nonneoplastic cells】 and are considered to be a viable option for cancer treatment in humans by alternative medical researchers; however, the treatment is not approved for use in the United States by the Food and Drug Administration."
111098087,Oocytes,granulosa cell,INTERACTS_WITH,0,【Oocytes】 secrete factors that regulate the development of the surrounding 【granulosa cells】 in ovarian follicles.
134671819,eosinophil,Inflammatory cell,INTERACTS_WITH,1,"【Eosinophils】, via their destructive granule contents, can cause significant tissue damage, resulting in inflammation and further recruitment of 【inflammatory cells】."
168171229,Chondrocytes,macrophage,INTERACTS_WITH,0,"However, the interplay of 【macrophages】, 【chondrocytes】, and shear stress during the regulation of cartilage function remains poorly understood."
120036451,thymocyte,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,1,"That is, MHC-II-signaled DP 【thymocytes】 differentiated into CD8-lineage 【cytotoxic T cells】, despite the MHC-II specificity and CD4 dependence of their TCRs."
128980468,Fibroblasts,Skin fibroblast,INTERACTS_WITH,0,【Fibroblasts】 derived from adult skin tissue express more RACK1 message than fetal 【skin fibroblasts】.
207076588,Fibroblasts,Skin fibroblast,INTERACTS_WITH,1,We also found that FGF signaling could substitute for the nerve roles in the conversion of subcutaneous 【fibroblasts】 to lattice-shaped 【dermal fibroblasts】.
79488472,Stem cells,Keratocyte,INTERACTS_WITH,1,"【hCSSCs】 differentiated into 【keratocytes】 with significant upregulation of the typical gene markers, including KERA, B3GnT7, and CHST6."
136930254,Treg Cells,T-Lymphocyte,INTERACTS_WITH,1,"CNS3-dependent expansion of the TCR repertoire enables 【Treg cells】 to control self-reactive 【T cells】 effectively, especially when thymic negative selection is genetically impaired."
112866649,Hematopoietic stem cells,Neurons,INTERACTS_WITH,1,"In chick parasympathetic ciliary ganglion the neuronal birthdate is well defined, between 2.5 and 5.5 days of embryonic development, and neuronal 【precursor cells】 that are able to differentiate into 【neurons】 in vitro can be isolated from E4.5 ganglia."
143796213,Mesenchymal Stem Cells,CELLS.CD29,INTERACTS_WITH,0,"【hTMSCs】 expressed mesenchymal 【cell surface markers CD29】, CD44, CD90, and CD105 and did not express neural crest markers P75 and Nestin."
74409549,Mesenchymal Stem Cells,"Myocytes, Cardiac",INTERACTS_WITH,0,"In this study, we examined whether olfactory bulb-derived 【MSCs】 could differentiate into 【myocardial cells】 in vitro."
179390602,[M]Unspecified tumor cell NOS,Lymphocyte,INTERACTS_WITH,1,"Moreover, the preexistent or endogenous immunity which consists of interactions between intratumoral 【lymphocytes】 and 【tumor cells】 is mostly relevant for the successful application of various anticancer therapies, including standard chemotherapy, immune checkpoint inhibition-based immunotherapy and targeted therapies."
157365472,Stromal Cells,Adipocytes,INTERACTS_WITH,1,"CONCLUSIONS: Living tissue imaging techniques provide novel evidence of the dynamic interactions between differentiating 【adipocytes】, 【stromal cells】, and angiogenesis in living obese adipose tissue."
98941816,Natural Killer Cells,Lymphokine-Activated Killer Cells,NEG_INTERACTS_WITH,0,Stimulation of 【NK cell】 activity by poly I:C or inhibition by in vivo or in vitro treatment with anti-asialo GM1 serum did not affect the generation of A-【LAK cells】.
67117383,Splenocyte,Osteoclasts,INTERACTS_WITH,1,【Splenocytes】 were differentiated into 【osteoclasts】 using M-CSF and RANKL.
83387466,Adipocytes,Hepatocyte,INTERACTS_WITH,0,"Thus, the tendency toward return of insulin binding after chronic D treatment seen with 【hepatocytes】 was almost fully expressed by 【adipocytes】."
180830674,Dendritic Cells,"Lymphocytes, Tumor-Infiltrating",INTERACTS_WITH,0,"Moreover, we revealed a mechanism of CmAb-(IL10)2 preventing 【dendritic cell】 (DC)-mediated CD8+ 【tumor-infiltrating lymphocyte】 apoptosis through regulating IFN-gamma production."
86808946,sperm cell,Epithelial Cells,INTERACTS_WITH,0,The behaviour of human 【spermatozoa】 was observed during incubation with 【epithelial cells】 isolated from the isthmic and ampullary sections of human uterine (Fallopian) tubes.
189825716,THP-1 Cells,Armed macrophage,NEG_INTERACTS_WITH,0,"The results demonstrated that the tested biomaterials did not activate inflammatory role through 【THP-1 cells】 and did not affect 【activated macrophages】 independently of their crystallinities, suggesting their safety and biocompatibility."
135567634,Mesenchymal Stem Cells,Embryonic Stem Cell,INTERACTS_WITH,0,"Our results also indicate that human adult 【mesenchymal stem cells】 preserve tissue-specific differences under in vitro culture conditions during early passages, as shown by distinct germ layer and 【embryonic stem cell】 marker expression patterns."
146155232,Stem cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,"Growing evidence suggests that the microenvironment surrounding 【GSCs】 interacts with 【tumor cells】 to influence biological behavior; however, the functional mechanisms involved are still unclear."
131541876,KB Cells,Hela Cells,INTERACTS_WITH,0,"Further, 【KB cells】 were more sensitive to F-CUR-L, compared to 【Hela cells】."
144893195,keratinocyte,Fibroblasts,NEG_INTERACTS_WITH,1,Non-malignant 【keratinocytes】 had a nemosis-inhibiting effect on 【fibroblasts】 as seen by inhibition of COX-2 protein expression.
96042045,Motor Neurons,Neurons,INTERACTS_WITH,1,It is suggested that the non-monosynaptic (homonymous and heteronymous) Ia excitation of Q 【MNs】 in man (and the inhibition of this excitation) is mediated through a system of 【neurones】 similar to the system recently described in the cat by Edgley and Jankowska (1987).
184028400,Natural Killer Cells,A549 Cells,INTERACTS_WITH,1,Effects of the GNS@CaCO     3      /Ce6-【NK cells】 on 【A549 cancer cells】 was determined by FCM and CCK-8.
141681526,Mesenchymal Stem Cells,Neurons,INTERACTS_WITH,0,Human 【mesenchymal stem cells】 (MSC) secrete a variety of different neurotrophic factors and may be used for the development of a biohybrid electrode in order to release endogenously-derived neuroprotective factors for the protection of residual 【SGN】 and for a guided outgrowth of dendrites in the direction of the CI electrode.
170224658,Synoviocytes,Natural Killer Cells,INTERACTS_WITH,0,Physical interactions between 【NK cells】 and 【FLS】 were studied by time-lapse phase-contrast microscopy.
194836079,T-helper cell type 1,T-helper cell type 2,INTERACTS_WITH,0,"While 【Th1 immune cells】 are implicated in POI, the involvement of 【Th2 cells】 has not yet been clarified."
202229479,Mammalian Cell,Cell of Claudius,NEG_INTERACTS_WITH,0,"Analyses from stomach and colon tissues isolated from mouse suggested that ZIP11 is the only ZIP transporter localized to the nucleus of 【mammalian cells】, yet no 【clear cellular】 role has been attributed to this protein."
154394632,Mesenchymal Stem Cells,Chondrocytes,INTERACTS_WITH,1,Transfected 【hMSC】 was induced to differentiate into 【chondrocyte】 using TGF-P1 and dexamethasone.
117743565,Neurons,Astrocytes,INTERACTS_WITH,0,In control hippocampus beta1 subunit protein was moderately expressed in 【neurons】 and weakly expressed in resting 【astrocytes】.
170667281,Adipocytes,Muscle Cells,INTERACTS_WITH,0,CONCLUSIONS: The effects of cocultured 【adipocytes】 on 【myocyte】 substrate selection and insulin action depended on the metabolic state of the system.
141187036,Inflammatory cell,mast cell,INTERACTS_WITH,1,A complicated interplay between resident 【mast cells】 and other recruited 【inflammatory cells】 contributes to the development and progression of allergic inflammation entailing the promotion of T helper 2 (Th2) cytokine responses.
141685655,Fibroblasts,Dendritic Cells,INTERACTS_WITH,0,There is controversy about the immunomodulatory effect of 【fibroblasts】 on 【dendritic cells】 (DCs).
106236491,Th1 Cells,Th2 Cells,NEG_INTERACTS_WITH,0,"We report here that at low concentrations, NO selectively enhanced the induction of 【Th1 cells】 and had no effect on 【Th2 cells】."
113335418,Endothelial Cells,Melanoma Cell,INTERACTS_WITH,1,"CD146 expression can promote tumour progression in human melanoma, possibly through enhanced interaction between 【melanoma cells】 and 【endothelial cells】."
150759921,Xenopus oocyte,Mammalian Cell,INTERACTS_WITH,0,These findings in 【Xenopus oocytes】 were also seen when N620D/wildtype channels were expressed in 【mammalian cells】.
154946784,Malignant Epithelial Cell,Fibroblasts,INTERACTS_WITH,1,BACKGROUND: We sought to investigate the role of ErbB3-mediated signalling on the interaction between pancreatic cancer-associated 【fibroblasts】 (CAF) and 【carcinoma cells】 in an effort to disrupt tumourigenic pancreatic ductal adenocarcinoma (PDAC) stromal-epithelial cross-communication.
77722903,Neural Stem Cell,Neurons,INTERACTS_WITH,0,"We showed that AD11-【NSCs】 proliferate 10-fold less, with respect to their control counterparts, and display a significant impairment in their ability to differentiate into beta-tubulin positive 【neurons】."
167973642,Peripheral blood mononuclear cell,macrophage,INTERACTS_WITH,1,METHODS: Human 【peripheral blood mononuclear cells】 (PBMC) were differentiated to 【macrophages】 in the presence or absence of cultured HSC-derived conditioned media.
183912853,Bone Marrow Stromal Cells,Mesenchymal Stromal Cells,INTERACTS_WITH,0,"Strontium enhances the osteogenic differentiation of 【bone marrow-derived MSCs】 (BM-MSCs), but whether it exerts similar effects on placental decidual basalis-derived 【MSCs】 (PDB-MSCs) remains unknown."
149475069,Neuroblast,Interneurons,INTERACTS_WITH,1,【Neuroblasts】 migrate in chains to the olfactory bulb where they differentiate into 【interneurons】.
92573093,Suppressor T Lymphocyte,T-Lymphocyte,NEG_INTERACTS_WITH,1,This latter observation indicates that nonspecific suppressor non-【T cells】 may themselves be regulated by 【suppressor T cells】.
156936936,Regulatory T-Lymphocytes,T-Lymphocyte,INTERACTS_WITH,0,Cellular therapy with expanded 【regulatory T cells】 represents a promising approach to control 【T-cell】 mediated pathology.
184936602,Hepatocyte,Induced Pluripotent Stem Cells,INTERACTS_WITH,1,"Confluently cultured Huh7s exhibited an improved CYP3A4 expression and were inducible by up to 4.9-fold, and 【hepatocytes】 differentiated from human 【iPSCs】 displayed a 3.3-fold CYP3A4 induction."
113697748,thymocyte,Epithelial Cells,INTERACTS_WITH,1,The stimulating effect of the hormone on the epithelium-induced differentiation of 【thymocytes】 is mediated by the humoral factors of 【epithelial cells】.
166183276,Bone Marrow Cells,Osteoblasts,INTERACTS_WITH,1,RESULTS: The rabbit 【bone marrow stromal cells】 were induced and differentiated into 【osteoblasts】.
160612004,Podocytes,Epithelial Cells,INTERACTS_WITH,1,BACKGROUNDS: 【Podocytes】 are highly differentiated 【epithelial cells】 involved in glomerular filtration.
133592985,Cell of bone,Osteoblasts,INTERACTS_WITH,0,"However, less is known about the regulation of 【osteoblasts】 (OB), the 【bone forming cells】."
147163140,Phagocytes,Myeloid Cells,INTERACTS_WITH,0,"Though maladaptive 【phagocyte】 functions may promote CAV, directed modulation of 【myeloid cell】 function, at the molecular level, holds promise for tolerance and prolonged cardiac graft function."
202033361,macrophage,neutrophil,INTERACTS_WITH,0,"This includes the discussion of BsAbs that target Fc receptors (i.e. FcgammaR and FcalphaRI) to induce antibody-dependent cellular phagocytosis (ADCP) by 【macrophages】 or trogoptosis via 【neutrophils】, as well as BsAbs that interfere with checkpoint inhibition, including the SIRPalpha-CD47 pathway."
194526031,"Tumor cells, uncertain whether benign or malignant",Immune Cell,INTERACTS_WITH,1,"Overcoming this challenge requires a systemic understanding of the underlying interactions between 【immune cells】, 【tumor cells】, and immunotherapeutics."
124022745,Endothelial Cells,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,Our results elucidate a novel mechanism by which the direct interplay between 【tumor cells】 and 【ECs】 promotes angiogenesis through MAPK and Notch signaling pathways.
120911935,Neoplastic Cell,Natural Killer Cells,INTERACTS_WITH,0,"To compare leptin-dependent intracellular signaling under basal and leptin- and 【tumor cell】 (MADB106)-stimulated conditions, intracellular target proteins of 【NK cells】 were evaluated by Western blotting."
140686978,Myeloid Progenitor Cells,macrophage,INTERACTS_WITH,1,"Overall, our results illustrated how IL27 exerts antitumor activity by enhancing the generation of 【myeloid progenitor cells】 that can differentiate into antitumorigenic M1 【macrophages】."
197176604,"Myocytes, Cardiac",Human Embryonic Stem Cells,INTERACTS_WITH,0,"In this work, we confirmed and expanded these observations on a new in vitro system of beating human 【cardiomyocytes】 (CM) differentiated from 【human embryonic stem cells】 (hES)."
97740309,Spermatogenic Cell,Structure of sertoli cell,INTERACTS_WITH,1,"Since both basal and FSH-dependent cyclic AMP (cAMP) production by seminiferous tubules showed marked stage dependency, 【Sertoli cells】 are apparently influenced by 【spermatogenic cells】."
209007039,Vero Cells,Fibroblasts,INTERACTS_WITH,0,"We then evaluated the Sf-RV and Sf-CAT-RV host ranges, found Sf-CAT-RV could infect 【Vero cells】, and obtained results suggesting both variants can infect mouse ear 【fibroblasts】."
92254319,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,Detailed time kinetic analyses revealed that the time interval critical for inhibition was significantly dependent on the interaction between 【T cells】 and 【accessory cells】.
140682132,Squamous epithelial cell,Esophageal Squamous Cell,INTERACTS_WITH,0,"(2) Disturbance of redox metabolism in 【squamous epithelial cells】: when ethanol is metabolized in oro-【esophageal squamous epithelial cells】, reactive oxygen species are generated and produce oxidative damage."
210117066,Monocytes,macrophage,INTERACTS_WITH,1,"【PB monocytes】 (Mos) are recruited into tissues where they differentiate into 【macrophages】, which are directly involved in fibrosis."
92364344,Motor Neurons,Interneurons,NEG_INTERACTS_WITH,1,"Other afferents cause an inhibition of the 【motor neurones】, with a longer and non-consistent latency suggesting the involvement of other intercalated 【interneurones】."
173083453,monocyte,macrophage,INTERACTS_WITH,1,"OBJECTIVE: It has previously been shown that as 【monocytes】 differentiate into 【macrophages】, they lose the ability to secrete proinflammatory cytokines in response to monosodium urate monohydrate (MSU) crystals."
188021395,Lymphoid Cells,T-Lymphocyte,INTERACTS_WITH,1,"Since the SG are prone to autoimmune reactions, regulation of 【T     RM       cells】 by tissue-resident 【ILC】 may be particularly important to prevent immunopathology in this organ."
